,0,1
353,-42.0,-22.0
354,-28.0,-36.0
355,-20.0,-2.0
356,-34.0,-18.0
357,-38.0,-92.0
358,-48.0,12.0
359,-30.0,-4.0
360,-30.0,-4.0
361,-30.0,-48.0
362,-28.0,0.0
363,0.0,-84.0
364,-4.0,-2.0
365,-24.0,-26.0
366,-12.0,-28.0
367,-20.0,0.0
368,-26.0,0.0
369,-34.0,-48.0
370,-52.0,-88.0
371,-46.0,-60.0
372,-44.0,-40.0
373,-38.0,10.0
374,-32.0,-16.0
375,-34.0,-6.0
376,0.0,-80.0
377,-24.0,-12.0
378,-26.0,-20.0
379,-40.0,-64.0
380,-38.0,2.0
381,-50.0,-4.0
382,-44.0,-60.0
383,-16.0,-70.0
384,-32.0,-32.0
385,-34.0,-42.0
386,-56.0,-70.0
387,-74.0,16.0
388,-50.0,-32.0
389,-56.0,-36.0
390,-32.0,-10.0
391,-32.0,-38.0
392,-40.0,-4.0
393,-30.0,-22.0
394,-56.0,-28.0
395,-62.0,-64.0
396,-56.0,-70.0
397,-56.0,-8.0
398,-62.0,4.0
399,-42.0,-14.0
400,-4.0,20.0
401,-6.0,-64.0
402,-50.0,-4.0
403,-30.0,-18.0
404,-20.0,-82.0
405,-64.0,-30.0
406,-60.0,-50.0
407,-66.0,-8.0
408,-38.0,-26.0
409,-62.0,10.0
410,-22.0,14.0
411,-10.0,-42.0
412,-44.0,6.0
413,-28.0,-16.0
414,-64.0,-28.0
415,-68.0,-34.0
416,-44.0,-70.0
417,-62.0,-40.0
418,-36.0,-32.0
419,-24.0,-62.0
420,-52.0,-6.0
421,-52.0,-36.0
422,-50.0,-76.0
423,-66.0,-30.0
424,-60.0,-60.0
425,-62.0,-38.0
426,-54.0,-54.0
427,-22.0,12.0
428,-64.0,10.0
429,-30.0,-16.0
430,-22.0,-50.0
431,-48.0,-24.0
432,-22.0,-18.0
433,-44.0,6.0
434,-52.0,-66.0
435,-48.0,-42.0
436,-80.0,-4.0
437,-44.0,-30.0
438,-30.0,-22.0
439,-62.0,-28.0
440,-68.0,-20.0
441,-52.0,-80.0
442,-66.0,-30.0
443,-66.0,-28.0
444,-40.0,6.0
445,-42.0,-26.0
446,-54.0,-10.0
447,-28.0,6.0
448,-46.0,-14.0
449,-46.0,-8.0
450,-12.0,18.0
451,-54.0,2.0
452,-42.0,-20.0
453,-56.0,2.0
454,-16.0,38.0
455,-60.0,-32.0
456,-70.0,-4.0
457,-52.0,-42.0
458,-46.0,-50.0
459,-62.0,-38.0
460,-22.0,-44.0
461,-58.0,-26.0
462,-38.0,-66.0
463,-32.0,-36.0
464,-52.0,-70.0
465,-62.0,-56.0
466,-36.0,4.0
467,-28.0,4.0
468,-44.0,-20.0
469,-40.0,-12.0
470,-32.0,-36.0
471,-42.0,-10.0
472,-24.0,-34.0
473,-48.0,-6.0
474,-60.0,20.0
475,-42.0,-20.0
476,-54.0,-6.0
477,-44.0,0.0
478,-64.0,-26.0
479,-60.0,-8.0
480,-28.0,-34.0
481,-66.0,0.0
482,-40.0,-50.0
483,-20.0,-10.0
484,-46.0,-10.0
485,-52.0,-6.0
486,-14.0,32.0
487,-62.0,-42.0
488,-14.0,-28.0
489,-50.0,0.0
490,-40.0,10.0
491,-70.0,-32.0
492,-14.0,-80.0
493,-72.0,-6.0
494,-34.0,-12.0
495,-20.0,-64.0
496,-50.0,-14.0
497,-24.0,12.0
498,-26.0,-22.0
499,-44.0,-44.0
500,-64.0,-20.0
501,-46.0,-40.0
502,-32.0,-44.0
503,0.0,-86.0
504,-22.0,-30.0
505,-58.0,-58.0
506,-24.0,-28.0
507,-44.0,-14.0
508,-34.0,-82.0
509,-36.0,-82.0
510,-26.0,-4.0
511,-58.0,-48.0
512,-48.0,-60.0
513,-62.0,-48.0
514,-66.0,-46.0
515,-52.0,-64.0
516,-60.0,-58.0
517,-94.0,-4.0
518,-78.0,-24.0
519,-50.0,-10.0
520,-10.0,-8.0
521,-40.0,-46.0
522,-50.0,-38.0
523,-16.0,-82.0
524,-24.0,-44.0
525,-60.0,-18.0
526,-38.0,-36.0
527,-80.0,-46.0
528,-56.0,-20.0
529,-36.0,-42.0
530,-22.0,-34.0
531,-56.0,-28.0
532,-28.0,4.0
533,-32.0,-56.0
534,-48.0,-66.0
535,-64.0,-48.0
536,-40.0,-72.0
537,-66.0,-44.0
538,-82.0,-4.0
539,-38.0,-28.0
540,-16.0,-8.0
541,-46.0,-44.0
542,-46.0,-22.0
543,-32.0,-6.0
544,-56.0,-72.0
545,-56.0,-10.0
546,-54.0,-60.0
547,-24.0,-68.0
548,-42.0,-32.0
549,-54.0,-30.0
550,-38.0,-66.0
551,-50.0,-50.0
552,-52.0,-70.0
553,-64.0,-64.0
554,-50.0,-58.0
555,-58.0,-4.0
556,-62.0,-52.0
557,-16.0,0.0
558,-78.0,-24.0
559,-28.0,-26.0
560,-32.0,-14.0
561,-30.0,8.0
562,-54.0,-24.0
563,-58.0,-24.0
564,-50.0,-56.0
565,-58.0,-70.0
566,-48.0,-8.0
567,-50.0,0.0
568,-30.0,-64.0
569,-68.0,-44.0
570,-62.0,-26.0
571,-46.0,-48.0
572,-78.0,-44.0
573,-56.0,-12.0
574,-28.0,-62.0
575,-42.0,18.0
576,-40.0,-26.0
577,-32.0,-22.0
578,-68.0,-18.0
579,-24.0,10.0
580,-32.0,-14.0
581,-32.0,-48.0
582,-42.0,-36.0
583,-26.0,-6.0
584,-18.0,-22.0
585,-50.0,-54.0
586,-82.0,-32.0
587,-26.0,-22.0
588,-54.0,-38.0
589,-44.0,-32.0
590,-58.0,-22.0
591,-88.0,4.0
592,-58.0,-32.0
593,-50.0,-36.0
594,-56.0,-60.0
595,-56.0,-46.0
596,-56.0,-30.0
597,-32.0,-22.0
598,-30.0,-42.0
599,-56.0,14.0
600,-60.0,-70.0
601,-66.0,-4.0
602,-32.0,-30.0
603,-6.0,-36.0
604,-30.0,-82.0
605,-32.0,-36.0
606,-34.0,-50.0
607,-36.0,-26.0
608,-60.0,-36.0
609,-78.0,10.0
610,-20.0,16.0
611,-52.0,-34.0
612,-58.0,-40.0
613,-22.0,-18.0
614,-32.0,-14.0
615,-50.0,-36.0
616,-24.0,-14.0
617,-54.0,-64.0
618,-60.0,-32.0
619,-30.0,-4.0
620,-44.0,-50.0
621,-54.0,-16.0
622,-34.0,-64.0
623,-102.0,20.0
624,-32.0,-18.0
625,-38.0,-18.0
626,-20.0,-50.0
627,-32.0,-22.0
628,-32.0,-18.0
629,-84.0,-16.0
630,-48.0,-46.0
631,-60.0,-38.0
632,-64.0,-4.0
633,-26.0,-52.0
634,-32.0,-44.0
635,-64.0,-42.0
636,-58.0,-26.0
637,-2.0,-42.0
638,-56.0,-14.0
639,-52.0,-20.0
640,-18.0,-18.0
641,-56.0,-48.0
642,-58.0,-62.0
643,-58.0,-34.0
644,-72.0,-30.0
645,-50.0,-60.0
646,-42.0,-58.0
647,-8.0,-42.0
648,-32.0,-46.0
649,-46.0,12.0
650,-4.0,34.0
651,-22.0,-8.0
652,-26.0,8.0
653,-30.0,-14.0
654,-46.0,-80.0
655,-56.0,-2.0
656,-26.0,-66.0
657,-14.0,-46.0
658,-32.0,-32.0
659,-58.0,24.0
660,-16.0,16.0
661,-22.0,-36.0
662,-24.0,18.0
663,-32.0,-14.0
664,-30.0,-104.0
665,-50.0,4.0
666,-42.0,-74.0
667,-8.0,-52.0
668,-36.0,-26.0
669,-32.0,4.0
670,-42.0,-14.0
671,-18.0,-52.0
672,-22.0,-4.0
673,-40.0,36.0
674,-54.0,-62.0
675,-52.0,-12.0
676,-32.0,-44.0
677,-50.0,4.0
678,-38.0,12.0
679,0.0,-56.0
680,-36.0,-22.0
681,-4.0,-50.0
682,-48.0,-60.0
683,-52.0,-10.0
684,-36.0,-62.0
685,-42.0,2.0
686,-32.0,-68.0
687,-24.0,12.0
688,-28.0,-46.0
689,-30.0,22.0
690,-36.0,20.0
691,-44.0,10.0
692,-6.0,-58.0
693,-38.0,-52.0
694,-52.0,-48.0
695,-24.0,-60.0
696,-50.0,-40.0
697,-36.0,-22.0
698,-32.0,-12.0
699,-22.0,-62.0
700,-38.0,-38.0
701,-52.0,-36.0
702,-24.0,-16.0
703,-42.0,-24.0
704,-24.0,-4.0
705,-58.0,4.0
706,-40.0,14.0
707,-32.0,-8.0
708,-58.0,20.0
709,-44.0,-14.0
710,-28.0,-8.0
711,-12.0,-16.0
712,-34.0,20.0
713,-16.0,-24.0
714,-14.0,32.0
715,-48.0,-4.0
716,-6.0,-60.0
717,-30.0,-10.0
718,-50.0,-54.0
719,-46.0,-16.0
720,-24.0,12.0
721,-44.0,-36.0
722,-60.0,-66.0
723,-32.0,-40.0
724,-40.0,-64.0
725,-38.0,-60.0
726,-26.0,-12.0
727,-32.0,-16.0
728,-24.0,18.0
729,-46.0,16.0
730,-28.0,-80.0
731,-6.0,-64.0
732,-44.0,14.0
733,-12.0,6.0
734,-28.0,8.0
735,-46.0,34.0
736,-6.0,-84.0
737,-28.0,2.0
738,-50.0,-10.0
739,-8.0,-68.0
740,-32.0,-22.0
741,-30.0,0.0
742,-40.0,-80.0
743,-20.0,0.0
744,-34.0,4.0
745,-8.0,-48.0
746,-32.0,-14.0
747,-46.0,-60.0
748,-34.0,8.0
749,-34.0,-6.0
750,-38.0,4.0
751,-42.0,14.0
752,-30.0,0.0
753,-20.0,-60.0
754,-32.0,-12.0
755,-6.0,-52.0
756,-18.0,-44.0
757,-34.0,-28.0
758,-34.0,-2.0
759,-30.0,-64.0
760,-10.0,-76.0
761,-34.0,-68.0
762,-30.0,-40.0
763,0.0,-50.0
764,-32.0,-14.0
765,-44.0,4.0
766,0.0,-52.0
767,-34.0,-44.0
768,-54.0,-48.0
769,-12.0,-74.0
770,-32.0,-36.0
771,-54.0,-6.0
772,-46.0,-60.0
773,-44.0,-74.0
774,-34.0,-24.0
775,-30.0,-84.0
776,-32.0,-52.0
777,-6.0,-18.0
778,-28.0,-54.0
779,-30.0,-6.0
780,-14.0,-48.0
781,0.0,-54.0
782,-50.0,-20.0
783,-22.0,-4.0
784,-30.0,-26.0
785,-60.0,-24.0
786,-46.0,-70.0
787,-18.0,2.0
788,-32.0,-48.0
789,-30.0,-34.0
790,-14.0,2.0
791,0.0,-86.0
792,-56.0,-42.0
793,-24.0,-16.0
794,-38.0,0.0
795,-56.0,-44.0
796,-20.0,-56.0
797,-14.0,-18.0
798,-26.0,-64.0
799,-28.0,2.0
800,-30.0,-16.0
801,0.0,-66.0
802,-46.0,6.0
803,-16.0,10.0
804,-28.0,-46.0
805,-68.0,-46.0
806,-46.0,-56.0
807,-62.0,-46.0
808,0.0,-46.0
809,0.0,-48.0
810,-46.0,-22.0
811,0.0,-44.0
812,-46.0,-72.0
813,-60.0,-2.0
814,-34.0,-8.0
815,-62.0,-44.0
816,-54.0,-36.0
817,-40.0,4.0
818,-40.0,-68.0
819,-14.0,-12.0
820,-28.0,2.0
821,-46.0,-52.0
822,0.0,-70.0
823,-14.0,-68.0
824,-48.0,-88.0
825,-36.0,-58.0
826,-20.0,-42.0
827,-36.0,-94.0
828,-6.0,4.0
829,-56.0,-30.0
830,-28.0,-72.0
831,-48.0,-72.0
832,-72.0,-70.0
833,-38.0,-56.0
834,-34.0,-16.0
835,-32.0,-58.0
836,-34.0,-32.0
837,-24.0,18.0
838,-54.0,-4.0
839,-50.0,-12.0
840,-32.0,-2.0
841,-38.0,-8.0
842,-40.0,-28.0
843,-60.0,-18.0
844,-14.0,10.0
845,-78.0,-28.0
846,-40.0,-38.0
847,0.0,-62.0
848,-54.0,-66.0
849,-60.0,-36.0
850,0.0,-50.0
851,-30.0,-74.0
852,-64.0,-72.0
853,-36.0,-80.0
854,-52.0,-72.0
855,-42.0,-68.0
856,-12.0,-64.0
857,-8.0,14.0
858,-32.0,-24.0
859,-34.0,-6.0
860,-46.0,-48.0
861,-14.0,-50.0
862,-32.0,8.0
863,-60.0,-24.0
864,-56.0,4.0
865,-32.0,-18.0
866,0.0,-34.0
867,-46.0,2.0
868,-52.0,-58.0
869,-10.0,-34.0
870,-12.0,14.0
871,-32.0,-16.0
872,-28.0,-22.0
873,-30.0,-32.0
874,-32.0,-40.0
875,-6.0,-26.0
876,-10.0,-44.0
877,-42.0,-58.0
878,-6.0,-68.0
879,-34.0,-60.0
880,-32.0,-4.0
881,-58.0,-44.0
882,-24.0,-14.0
883,-30.0,-30.0
884,-20.0,10.0
885,0.0,-62.0
886,-22.0,-2.0
887,-38.0,0.0
888,-16.0,12.0
889,-24.0,-78.0
890,-60.0,-30.0
891,-42.0,-34.0
892,-26.0,-56.0
893,-10.0,-32.0
894,-30.0,-36.0
895,-60.0,-48.0
896,0.0,-74.0
897,-4.0,-26.0
898,-62.0,-16.0
899,-44.0,-12.0
900,-30.0,-24.0
901,-62.0,-42.0
902,-44.0,-52.0
903,-50.0,-30.0
904,-54.0,-54.0
905,-26.0,-12.0
906,-64.0,-52.0
907,-50.0,-50.0
908,-38.0,4.0
909,-54.0,-18.0
910,-28.0,-24.0
911,-18.0,-24.0
912,-28.0,-2.0
913,-32.0,-66.0
914,-58.0,-10.0
915,-30.0,-58.0
916,-72.0,-48.0
917,-40.0,-48.0
918,-46.0,-4.0
919,-54.0,-18.0
920,-54.0,0.0
921,-28.0,-24.0
922,-12.0,-6.0
923,-28.0,-52.0
924,-58.0,-36.0
925,-42.0,-64.0
926,-54.0,-56.0
927,-66.0,-40.0
928,-54.0,-4.0
929,-54.0,-10.0
930,-54.0,6.0
931,-24.0,-16.0
932,-24.0,-6.0
933,-26.0,-46.0
934,-54.0,-18.0
935,-54.0,-62.0
936,-58.0,-50.0
937,-44.0,0.0
938,-46.0,-12.0
939,-30.0,-14.0
940,-40.0,4.0
941,-36.0,-72.0
942,-60.0,-40.0
943,-42.0,-72.0
944,-54.0,-28.0
945,-38.0,-56.0
946,-28.0,10.0
947,-112.0,40.0
948,-6.0,2.0
949,-24.0,6.0
950,-38.0,-18.0
951,-60.0,-6.0
952,-94.0,-18.0
953,-60.0,-18.0
954,-16.0,2.0
955,-32.0,-34.0
956,-86.0,-6.0
957,-44.0,-68.0
958,-86.0,-22.0
959,-64.0,-30.0
960,-30.0,-40.0
961,-28.0,-12.0
962,-40.0,2.0
963,-22.0,-6.0
964,-48.0,12.0
965,-64.0,-12.0
966,-40.0,2.0
967,-28.0,6.0
968,-38.0,2.0
969,-26.0,-22.0
970,-54.0,-28.0
971,-58.0,-30.0
972,-102.0,14.0
973,-40.0,0.0
974,-40.0,-62.0
975,-56.0,-20.0
976,-46.0,10.0
977,-76.0,-36.0
978,-58.0,-66.0
979,-86.0,-22.0
980,-30.0,-58.0
981,-36.0,-72.0
982,-96.0,-14.0
983,-20.0,0.0
984,-26.0,-14.0
985,-74.0,4.0
986,-48.0,-36.0
987,-74.0,-56.0
988,-40.0,-30.0
989,-34.0,14.0
990,-32.0,-20.0
991,-90.0,-22.0
992,-54.0,0.0
993,-58.0,-26.0
994,-76.0,12.0
995,-26.0,4.0
996,-30.0,20.0
997,-48.0,-46.0
998,-58.0,14.0
999,-28.0,-16.0
1000,-96.0,8.0
1001,-40.0,-2.0
1002,-42.0,-84.0
1003,-28.0,-28.0
1004,-52.0,14.0
1005,-24.0,-6.0
1006,-58.0,-18.0
1007,-30.0,20.0
1008,-82.0,-34.0
1009,-22.0,-6.0
1010,-46.0,0.0
1011,-44.0,-18.0
1012,-52.0,-14.0
1013,-14.0,8.0
1014,-42.0,-24.0
1015,-36.0,-52.0
1016,-84.0,-20.0
1017,-58.0,-46.0
1018,-52.0,-26.0
1019,-16.0,8.0
1020,-52.0,-72.0
1021,-46.0,-18.0
1022,-42.0,-4.0
1023,-44.0,-22.0
1024,-68.0,12.0
1025,-26.0,-66.0
1026,-38.0,-32.0
1027,-56.0,-44.0
1028,-48.0,-76.0
1029,-34.0,-62.0
1030,-48.0,-28.0
1031,-46.0,-50.0
1032,-30.0,0.0
1033,-46.0,-16.0
1034,-2.0,-50.0
1035,-16.0,-20.0
1036,-16.0,-2.0
1037,-32.0,-54.0
1038,-52.0,-2.0
1039,-50.0,-52.0
1040,-36.0,-28.0
1041,-64.0,-54.0
1042,-30.0,14.0
1043,-52.0,-8.0
1044,-12.0,-10.0
1045,-38.0,-8.0
1046,-14.0,8.0
1047,-16.0,-84.0
1048,-52.0,-12.0
1049,-40.0,-40.0
1050,-2.0,-22.0
1051,-92.0,-18.0
1052,-36.0,-18.0
1053,-42.0,-6.0
1054,-36.0,-2.0
1055,-24.0,10.0
1056,-2.0,-10.0
1057,-52.0,-78.0
1058,-42.0,-2.0
1059,-48.0,-66.0
1060,-52.0,-44.0
1061,-8.0,-48.0
1062,-6.0,-36.0
1063,-38.0,14.0
1064,0.0,-44.0
1065,-52.0,-34.0
1066,-36.0,-20.0
1067,-60.0,-54.0
1068,-60.0,-16.0
1069,-54.0,-86.0
1070,-60.0,18.0
1071,-24.0,-60.0
1072,-4.0,-28.0
1073,-10.0,14.0
1074,-40.0,-2.0
1075,-28.0,-26.0
1076,-6.0,-18.0
1077,-44.0,-44.0
1078,-38.0,-16.0
1079,-2.0,-10.0
1080,0.0,-82.0
1081,-92.0,-48.0
1082,-52.0,-60.0
1083,0.0,-68.0
1084,-78.0,-32.0
1085,-46.0,-22.0
1086,-50.0,8.0
1087,-46.0,-8.0
1088,-2.0,-56.0
1089,-50.0,30.0
1090,-48.0,-6.0
1091,-38.0,-12.0
1092,-28.0,0.0
1093,-22.0,36.0
1094,-38.0,14.0
1095,-32.0,-28.0
1096,-40.0,-12.0
1097,-8.0,-22.0
1098,-28.0,-28.0
1099,-48.0,-58.0
1100,-32.0,-50.0
1101,0.0,-64.0
1102,-60.0,-4.0
1103,-58.0,-48.0
1104,-92.0,-36.0
1105,-58.0,-52.0
1106,-48.0,-66.0
1107,-2.0,-44.0
1108,-26.0,-26.0
1109,-50.0,-14.0
1110,-32.0,14.0
1111,-72.0,-28.0
1112,-20.0,-14.0
1113,0.0,-62.0
1114,-36.0,4.0
1115,-30.0,12.0
1116,-34.0,18.0
1117,-30.0,-62.0
1118,-24.0,-26.0
1119,-36.0,6.0
1120,-10.0,-26.0
1121,-4.0,2.0
1122,-18.0,16.0
1123,-46.0,-74.0
1124,-34.0,-20.0
1125,-36.0,6.0
1126,0.0,-32.0
1127,-30.0,-2.0
1128,-44.0,-62.0
1129,-18.0,-52.0
1130,-42.0,-14.0
1131,-40.0,-66.0
1132,-62.0,-36.0
1133,-26.0,16.0
1134,-2.0,-26.0
1135,-30.0,-40.0
1136,-38.0,-28.0
1137,-34.0,8.0
1138,-44.0,6.0
1139,-8.0,-6.0
1140,-44.0,-24.0
1141,-34.0,-72.0
1142,-62.0,-36.0
1143,-92.0,-20.0
1144,-2.0,-54.0
1145,-10.0,-8.0
1146,-62.0,-38.0
1147,-20.0,-64.0
1148,-36.0,4.0
1149,-50.0,-58.0
1150,-54.0,-48.0
1151,-28.0,-30.0
1152,-54.0,4.0
1153,-46.0,-50.0
1154,-32.0,-78.0
1155,-52.0,-58.0
1156,-38.0,-74.0
1157,-40.0,-62.0
1158,-20.0,-22.0
1159,-32.0,-56.0
1160,-50.0,0.0
1161,-34.0,-6.0
1162,-30.0,-2.0
1163,-28.0,-10.0
1164,-32.0,-62.0
1165,-28.0,-42.0
1166,-70.0,-8.0
1167,-22.0,-64.0
1168,-32.0,-14.0
1169,-66.0,-48.0
1170,-62.0,-12.0
1171,-46.0,-22.0
1172,-34.0,16.0
